state,checking_amt,credit_history,purpose,credit_amount,savings,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,own_telephone,foreign_worker,class
Michigan,0.0,'existing paid',,3077.0,0.0,1<=X<4,,none,car,none,own,yes,yes,good
Missouri,0.0,,,3757.0,0.0,,'female div/dep/mar','co applicant','no known property',none,'for free',yes,no,good
New Jersey,0.0,'existing paid',,1418.0,0.0,1<=X<4,'male single',none,'real estate',none,rent,,yes,bad
New Jersey,0.0,'existing paid',,3518.0,0.0,1<=X<4,'male single',guarantor,'life insurance',none,rent,none,no,bad
Nevada,0.0,'critical/other existing credit',radio/tv,1934.0,0.0,>=7,'male single',none,'no known property',none,own,none,yes,good
New York,156.83,,business,8318.0,84.15,>=7,'female div/dep/mar',none,'no known property',none,'for free',yes,no,bad
Pennsylvania,0.0,'critical/other existing credit',radio/tv,1237.0,0.0,,'female div/dep/mar',none,'life insurance',none,own,none,no,good
Tennessee,19.96,'existing paid',radio/tv,368.0,0.0,,,none,'life insurance',none,own,none,yes,good
Texas,-9227.53,'critical/other existing credit','new car',2122.0,55.13,1<=X<4,'male single',none,'real estate',none,rent,none,no,good
Texas,-7638.04,'existing paid',furniture/equipment,2996.0,0.0,1<=X<4,'male mar/wid',,car,none,own,none,no,bad
Texas,180.86,'existing paid',furniture/equipment,9034.0,242.99,<1,'male single','co applicant','no known property',none,rent,yes,yes,bad
Texas,0.0,'critical/other existing credit',furniture/equipment,1585.0,0.0,4<=X<7,'male single',none,'life insurance',none,own,none,no,good
Arizona,85.67,'existing paid',radio/tv,,14.86,>=7,'male mar/wid',guarantor,'real estate',,own,none,yes,bad
California,3311.7,'critical/other existing credit',,1323.0,442.18,>=7,'male div/sep',none,car,,own,yes,yes,good
California,-5229.05,,'new car',3123.0,17.05,,'female div/dep/mar',none,'life insurance',none,own,none,yes,good
California,-5239.0,'existing paid','used car',5493.0,0.0,>=7,'male single',none,'no known property',none,'for free',none,no,good
Georgia,6307.46,,radio/tv,,238.87,,'male div/sep',none,,none,own,none,no,bad
Illinois,58.57,'critical/other existing credit',radio/tv,1216.0,354.18,<1,'male single',none,'no known property',bank,own,none,no,bad
Indiana,-7648.53,'existing paid','new car',1207.0,35.15,,,none,'life insurance',none,rent,none,yes,good
Louisiana,0.0,'existing paid','new car',1309.0,0.0,1<=X<4,'male single',guarantor,'life insurance',none,own,none,no,good
Michigan,6026.68,'critical/other existing credit','used car',2360.0,651.95,1<=X<4,'male single',none,car,none,own,yes,no,good
Missouri,131.74,'all paid','new car',,207.23,unemployed,'male single',none,'life insurance',,own,yes,no,bad
New Jersey,0.0,'existing paid',radio/tv,,0.0,1<=X<4,,none,'life insurance',,,none,no,bad
New Jersey,0.0,'existing paid',,8588.0,0.0,>=7,'male single',none,car,none,own,yes,no,good
Nevada,-113.48,'existing paid','new car',759.0,0.0,4<=X<7,'male single',none,'real estate',none,own,none,yes,bad
New York,0.0,'existing paid','used car',4686.0,0.0,1<=X<4,,none,'no known property',none,'for free',yes,no,bad
Pennsylvania,7770.45,'existing paid',business,2687.0,49.54,,'male single',none,'life insurance',,rent,,yes,bad
Tennessee,139.31,'delayed previously',radio/tv,585.0,55.52,1<=X<4,'male mar/wid','co applicant','real estate',none,rent,,yes,good
Texas,0.0,'existing paid','new car',,0.0,<1,'male single',none,'life insurance',none,own,none,yes,good
Texas,-1828.56,'critical/other existing credit','new car',609.0,0.0,4<=X<7,'female div/dep/mar',none,'life insurance',none,own,none,no,bad
Texas,-8733.45,'critical/other existing credit','new car',1361.0,36.33,<1,'male single',none,'real estate',none,,none,yes,good
Arizona,0.0,'critical/other existing credit',furniture/equipment,7127.0,0.0,<1,'female div/dep/mar',none,'life insurance',,rent,yes,no,bad
California,-2118.37,'existing paid','new car',1203.0,432.97,>=7,'male single',none,'life insurance',none,own,yes,no,good
California,0.0,'critical/other existing credit',,700.0,0.0,>=7,'male single',none,'no known property',none,'for free',none,yes,good
California,0.0,'critical/other existing credit',repairs,,0.0,>=7,'male single',,'no known property',none,'for free',none,yes,good
Georgia,-8455.84,'existing paid',radio/tv,3190.0,45.05,,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Illinois,-8255.57,'no credits/all paid',furniture/equipment,7119.0,97.02,1<=X<4,'male single',none,'no known property',none,'for free',none,yes,good
Indiana,0.0,'existing paid',,3488.0,0.0,4<=X<7,'female div/dep/mar',none,car,none,own,none,no,bad
Louisiana,1.57,'existing paid',radio/tv,1113.0,47.41,1<=X<4,,guarantor,'real estate',none,own,none,yes,bad
Maryland,190.77,'existing paid','used car',7966.0,6.71,<1,'male single',none,,none,own,none,yes,good
Michigan,0.0,'critical/other existing credit',education,1532.0,0.0,1<=X<4,'female div/dep/mar',none,car,,own,none,yes,bad
Missouri,0.0,'critical/other existing credit',radio/tv,1503.0,0.0,4<=X<7,'male single',none,'real estate',none,own,none,no,good
New Jersey,-9898.01,'existing paid',radio/tv,2302.0,10.58,1<=X<4,'male div/sep',none,car,none,rent,none,no,bad
Nevada,-1149.77,'existing paid','new car',662.0,32.76,<1,'male single',none,'real estate',none,own,yes,yes,good
New York,17.19,'existing paid',education,2273.0,6.47,4<=X<7,'male single',none,,none,own,none,no,good
Pennsylvania,97.6,'existing paid','new car',2631.0,183.61,,'female div/dep/mar',none,car,none,rent,yes,yes,bad
Tennessee,0.0,'delayed previously','used car',1503.0,0.0,1<=X<4,'male mar/wid',none,'real estate',none,rent,none,yes,good
Texas,0.0,'existing paid',radio/tv,1311.0,0.0,4<=X<7,'male mar/wid',none,'life insurance',none,own,yes,yes,good
Texas,0.0,'existing paid',radio/tv,3105.0,0.0,<1,'male single',none,car,none,own,none,no,bad
Texas,6101.43,'critical/other existing credit',education,2319.0,1.47,<1,'male div/sep',none,,none,rent,none,no,bad
Texas,-114.64,'existing paid','new car',1374.0,0.0,unemployed,'female div/dep/mar',none,'life insurance',,own,,no,bad
California,125.78,'critical/other existing credit',furniture/equipment,3612.0,28.3,>=7,'female div/dep/mar',none,'life insurance',none,,yes,yes,good
California,-8788.57,,'new car',7763.0,30.91,>=7,'male single',none,'no known property',bank,'for free',none,yes,bad
Georgia,2754.09,'existing paid',furniture/equipment,3049.0,30.99,<1,'female div/dep/mar',none,'life insurance',stores,own,none,yes,bad
Illinois,137.2,'existing paid',radio/tv,1534.0,4.99,<1,'male mar/wid',none,'real estate',none,rent,none,no,good
Indiana,0.0,'delayed previously','new car',2032.0,0.0,>=7,'male single',none,'no known property',none,'for free',yes,no,good
Louisiana,-4007.13,'existing paid',furniture/equipment,6350.0,0.0,>=7,'male single',none,'life insurance',none,own,none,no,good
Maryland,9351.05,'existing paid',furniture/equipment,2864.0,18.37,1<=X<4,'male single',none,,none,own,none,no,bad
Michigan,0.0,'critical/other existing credit','new car',1255.0,0.0,>=7,'male single',none,'real estate',none,own,,no,bad
Missouri,-643.65,'delayed previously','new car',1333.0,27.22,unemployed,'male single',none,'real estate',none,'for free',none,yes,good
New Jersey,0.0,'critical/other existing credit','new car',2022.0,0.0,1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,bad
Nevada,0.0,'existing paid',radio/tv,1552.0,0.0,4<=X<7,'male single',,car,bank,own,none,no,bad
New York,0.0,'all paid',radio/tv,626.0,0.0,1<=X<4,'female div/dep/mar',none,'real estate',bank,own,none,yes,bad
Pennsylvania,0.0,'critical/other existing credit','used car',8858.0,0.0,4<=X<7,'male single',none,'no known property',none,'for free',yes,no,good
Texas,0.0,'critical/other existing credit',,996.0,0.0,4<=X<7,'female div/dep/mar',none,'real estate',none,,none,no,good
Texas,0.0,'all paid',radio/tv,1750.0,0.0,>=7,'male single',none,'life insurance',bank,own,none,yes,good
Texas,-8206.97,'existing paid',radio/tv,,36.37,4<=X<7,'male mar/wid',guarantor,'real estate',none,own,yes,yes,bad
California,187.52,'critical/other existing credit',,1995.0,214.45,<1,'male single',none,car,,own,none,yes,good
California,104.1,'existing paid',education,1199.0,90.98,4<=X<7,'female div/dep/mar',none,'life insurance',none,own,yes,yes,bad
Illinois,32.01,,radio/tv,1331.0,3.87,<1,'male single',none,car,stores,own,none,yes,bad
Indiana,4.96,'no credits/all paid','new car',2278.0,245.49,,'female div/dep/mar',none,car,none,own,none,yes,good
Louisiana,0.0,'no credits/all paid','new car',,0.0,1<=X<4,'female div/dep/mar',none,'life insurance',bank,own,,no,good
Maryland,-7703.31,'all paid',furniture/equipment,3552.0,34.27,4<=X<7,'male single',none,,bank,own,none,yes,good
Michigan,150.22,'critical/other existing credit',furniture/equipment,1928.0,98.59,<1,'male single',none,'real estate',none,own,none,no,good
Missouri,-6115.25,,'used car',2964.0,0.0,>=7,'male single',none,'no known property',bank,'for free',yes,yes,good
New Jersey,-565.62,,,1546.0,34.47,4<=X<7,'male single',guarantor,car,bank,rent,none,yes,good
Nevada,2165.21,'delayed previously',radio/tv,683.0,76.88,<1,'female div/dep/mar',none,'life insurance',bank,own,none,no,good
New York,16.83,'existing paid','new car',12389.0,0.0,1<=X<4,'male single',none,'no known property',none,'for free',yes,no,bad
Pennsylvania,45.62,'delayed previously',business,4712.0,0.0,1<=X<4,'male single',,'life insurance',,own,yes,no,good
Texas,105.1,'delayed previously',radio/tv,1553.0,427.25,4<=X<7,'female div/dep/mar',none,'life insurance',none,rent,yes,yes,good
Texas,-4731.97,'existing paid','new car',1372.0,73.59,,'male div/sep',,,none,own,none,no,good
Texas,0.0,'critical/other existing credit',radio/tv,,0.0,>=7,'male single',none,car,none,own,none,no,good
California,141.77,'existing paid',,3979.0,0.0,4<=X<7,'male single',,car,none,own,yes,yes,good
Illinois,-8505.01,'existing paid',radio/tv,6758.0,79.62,1<=X<4,'female div/dep/mar',none,car,none,own,yes,no,good
Maryland,-1076.42,'existing paid',furniture/equipment,3234.0,32.53,,,,'real estate',none,rent,yes,no,good
Michigan,0.0,,radio/tv,5954.0,0.0,4<=X<7,'male single','co applicant',car,none,own,,yes,good
Missouri,0.0,'existing paid','used car',5433.0,0.0,unemployed,'female div/dep/mar',none,'life insurance',none,rent,yes,no,good
Nevada,-7798.75,'existing paid',,806.0,56.13,1<=X<4,'female div/dep/mar',none,'life insurance',none,,none,no,good
New York,34.86,'existing paid',radio/tv,1082.0,75.33,>=7,'male single',none,,none,own,none,no,bad
Pennsylvania,0.0,'critical/other existing credit',furniture/equipment,2788.0,0.0,4<=X<7,'female div/dep/mar','co applicant',,bank,own,none,yes,good
Texas,177.2,'existing paid',radio/tv,2930.0,85.34,4<=X<7,'female div/dep/mar',none,'real estate',none,own,none,no,bad
Texas,0.0,'critical/other existing credit',education,1927.0,0.0,1<=X<4,'female div/dep/mar',none,car,none,,yes,yes,good
Texas,198.94,'critical/other existing credit','new car',2820.0,19.45,<1,'male div/sep',none,,none,own,none,yes,good
California,0.0,'existing paid',,937.0,0.0,<1,'male mar/wid',none,car,none,own,none,no,bad
Illinois,15.62,'critical/other existing credit','new car',1056.0,14.8,>=7,'male single',guarantor,'real estate',bank,own,,yes,good
Maryland,11.12,'critical/other existing credit','new car',3124.0,52.67,,'male single',none,'real estate',bank,own,none,no,bad
Michigan,0.0,'existing paid',furniture/equipment,1388.0,0.0,1<=X<4,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
Missouri,158.08,'existing paid',repairs,2384.0,59.98,<1,'male single',none,'no known property',none,rent,none,no,good
Nevada,0.0,'existing paid','new car',2133.0,0.0,>=7,'female div/dep/mar',none,'no known property',none,'for free',yes,no,bad
New York,-7660.79,'existing paid',furniture/equipment,2039.0,66.73,1<=X<4,'female div/dep/mar',none,,bank,rent,none,yes,bad
Pennsylvania,-2109.83,'critical/other existing credit','new car',2799.0,52.78,1<=X<4,'male single',none,'real estate',none,rent,none,yes,good
Texas,-8493.58,'existing paid',furniture/equipment,1289.0,33.14,1<=X<4,'male single',,'life insurance',none,own,none,no,bad
Texas,-4419.02,'existing paid','domestic appliance',1217.0,0.0,1<=X<4,'male mar/wid',none,'real estate',none,own,yes,no,bad
California,-7550.63,'critical/other existing credit',furniture/equipment,2246.0,2.68,>=7,'male single',none,'life insurance',none,own,none,yes,good
Illinois,-7837.91,'critical/other existing credit',radio/tv,,72.73,4<=X<7,'female div/dep/mar',none,'real estate',none,own,yes,no,bad
Michigan,23.86,'delayed previously','new car',1965.0,0.0,1<=X<4,,none,car,none,,yes,no,good
Missouri,0.0,'existing paid',business,,0.0,>=7,'female div/dep/mar',none,'real estate',bank,own,,no,good
New York,51.5,'existing paid','new car',2718.0,64.05,1<=X<4,'female div/dep/mar',none,'life insurance',none,,yes,yes,bad
Pennsylvania,-6474.5,'all paid',other,1358.0,0.0,>=7,'male single',none,car,stores,own,yes,yes,good
Texas,137.68,,'new car',931.0,324.58,<1,'female div/dep/mar',none,'life insurance',stores,own,none,yes,good
California,-7808.18,'existing paid','new car',1442.0,25.48,,'female div/dep/mar',none,car,none,rent,none,yes,good
Illinois,100.19,'no credits/all paid',business,4241.0,13.53,1<=X<4,'male single',none,'real estate',none,own,yes,no,good
Maryland,0.0,'critical/other existing credit','new car',,0.0,4<=X<7,'male single',none,'life insurance',bank,own,none,no,bad
Michigan,0.0,'delayed previously',business,3863.0,0.0,1<=X<4,'male single',none,'no known property',none,'for free',,no,bad
Missouri,141.17,'existing paid',,2329.0,76.66,<1,'female div/dep/mar',guarantor,'real estate',none,,none,yes,good
New York,48.14,'existing paid',,918.0,84.97,,'female div/dep/mar',none,'life insurance',none,own,none,no,bad
Pennsylvania,10.4,'all paid',education,1837.0,53.92,4<=X<7,'female div/dep/mar',none,'no known property',bank,'for free',none,yes,good
Texas,0.0,'existing paid',furniture/equipment,3349.0,0.0,1<=X<4,'female div/dep/mar',none,car,none,,yes,yes,good
California,1789.83,'existing paid',furniture/equipment,1275.0,58.68,<1,,none,'life insurance',none,own,none,yes,good
Illinois,-4763.99,'all paid',furniture/equipment,,776.87,1<=X<4,'male single',none,'real estate',stores,own,yes,yes,good
Michigan,0.0,'critical/other existing credit',business,4526.0,0.0,1<=X<4,'male single',,'real estate',none,own,yes,yes,good
Missouri,168.77,'existing paid',,2671.0,0.0,,'female div/dep/mar',,'no known property',,'for free',,yes,good
New York,0.0,'existing paid',radio/tv,,0.0,<1,'male single',none,'real estate',none,own,none,no,bad
Pennsylvania,0.0,'existing paid','used car',1300.0,0.0,>=7,'male single',none,'no known property',bank,'for free',none,no,good
Texas,-6772.88,'existing paid','domestic appliance',741.0,280.59,unemployed,'female div/dep/mar',none,'life insurance',none,,none,no,good
Texas,3206.06,'existing paid','new car',1240.0,191.82,,'female div/dep/mar',none,'no known property',,'for free',none,yes,good
California,-1041.19,'existing paid',radio/tv,3357.0,8629.45,<1,'female div/dep/mar',none,car,bank,,none,yes,good
Illinois,-2735.83,'all paid','used car',3632.0,58.25,1<=X<4,'female div/dep/mar',guarantor,car,bank,rent,none,no,good
Indiana,0.0,'delayed previously',furniture/equipment,1808.0,0.0,4<=X<7,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Maryland,141.49,'no credits/all paid',business,12204.0,0.0,1<=X<4,'male single',none,car,,own,,no,good
Michigan,162.45,'delayed previously',radio/tv,,0.0,1<=X<4,,none,'no known property',none,'for free',none,yes,bad
Missouri,-3041.24,'critical/other existing credit','new car',3676.0,29.16,1<=X<4,,none,'real estate',none,rent,none,no,good
New York,132.49,'existing paid',furniture/equipment,3441.0,0.0,1<=X<4,'female div/dep/mar','co applicant',car,none,rent,none,no,good
Pennsylvania,0.0,'existing paid','new car',640.0,0.0,1<=X<4,'male div/sep',none,'real estate',none,own,none,yes,bad
Texas,19.98,'critical/other existing credit',business,3652.0,51.81,4<=X<7,'male single',none,'life insurance',,own,none,yes,good
California,0.0,'critical/other existing credit','new car',1530.0,0.0,1<=X<4,'male single',none,'life insurance',bank,own,none,no,good
Illinois,0.0,'existing paid',business,3914.0,0.0,1<=X<4,'male div/sep',none,'real estate',bank,own,none,yes,bad
Michigan,-5290.04,'existing paid',furniture/equipment,,60.63,<1,'female div/dep/mar',none,car,none,,none,no,good
Missouri,-663.09,'existing paid',radio/tv,2600.0,20.07,1<=X<4,'male single',none,'no known property',none,'for free',none,no,good
New York,0.0,'existing paid',radio/tv,1979.0,0.0,>=7,'male single',,car,none,own,none,yes,bad
Pennsylvania,7470.59,,furniture/equipment,,28.02,1<=X<4,,none,'real estate',none,,,yes,bad
Texas,0.0,'all paid','new car',1437.0,0.0,4<=X<7,'male single',none,'no known property',none,own,none,yes,bad
Alabama,0.0,'critical/other existing credit',furniture/equipment,4042.0,0.0,1<=X<4,'male single',none,'real estate',none,own,yes,no,bad
California,0.0,'existing paid',education,3832.0,0.0,>=7,'male single',none,'real estate',none,own,,no,bad
Illinois,-1681.76,'existing paid',radio/tv,3660.0,89.73,1<=X<4,'female div/dep/mar',none,car,none,own,none,yes,bad
Michigan,-5831.23,'all paid',furniture/equipment,,77.99,1<=X<4,'male single',,car,,own,none,yes,good
Missouri,41.2,'existing paid',radio/tv,,0.0,<1,'male single',none,'life insurance',none,own,none,yes,bad
New York,0.0,'existing paid',furniture/equipment,1980.0,0.0,<1,'female div/dep/mar','co applicant',car,none,rent,none,no,good
Texas,184.6,'existing paid','new car',1355.0,30.24,<1,'female div/dep/mar',none,car,none,own,yes,yes,bad
California,0.0,'existing paid',education,1393.0,0.0,>=7,'male single',none,'life insurance',bank,,yes,yes,bad
Florida,0.0,'existing paid',radio/tv,1376.0,0.0,4<=X<7,'female div/dep/mar',none,,none,own,none,yes,bad
Illinois,0.0,'delayed previously',radio/tv,15653.0,0.0,4<=X<7,,none,,none,own,yes,no,bad
Michigan,0.0,'existing paid',radio/tv,1493.0,0.0,<1,'female div/dep/mar',none,car,none,own,none,yes,bad
New York,-583.41,'delayed previously',radio/tv,4370.0,96.22,4<=X<7,'male single',none,'life insurance',bank,own,yes,yes,bad
Texas,-2290.21,'existing paid',education,750.0,65.14,unemployed,'female div/dep/mar',none,'real estate',none,own,,yes,good
California,72.58,'existing paid',repairs,1308.0,76.14,>=7,,none,car,none,own,none,yes,good
Illinois,0.0,'existing paid',education,4623.0,0.0,1<=X<4,'male single',none,'life insurance',none,own,yes,yes,good
Michigan,0.0,'critical/other existing credit',radio/tv,1851.0,0.0,4<=X<7,'male mar/wid',guarantor,car,none,own,yes,no,good
New York,-4262.11,'critical/other existing credit',radio/tv,1880.0,86.87,,'male mar/wid',none,'life insurance',none,own,yes,yes,bad
Texas,0.0,'delayed previously',,7980.0,0.0,<1,'male single',none,car,none,rent,yes,yes,good
California,-9608.79,,,4583.0,89.41,1<=X<4,'male div/sep',guarantor,'real estate',none,,none,yes,good
Illinois,0.0,'existing paid','new car',1386.0,0.0,1<=X<4,'female div/dep/mar',none,'life insurance',none,own,,yes,good
Michigan,5218.31,'existing paid','new car',,99.04,4<=X<7,'male single',none,'no known property',bank,'for free',none,no,good
New York,-9112.68,'existing paid',education,684.0,98.28,1<=X<4,'male single',none,,none,rent,none,no,bad
New York,-2145.27,'existing paid',education,7476.0,31.97,4<=X<7,'male single',none,'no known property',none,'for free',yes,yes,good
Ohio,67.5,'existing paid',furniture/equipment,1922.0,94.12,1<=X<4,'male single',none,'life insurance',none,own,none,no,bad
Texas,-5275.22,'existing paid',,2303.0,75.09,>=7,'male single','co applicant','real estate',none,own,none,yes,good
California,99.84,'delayed previously','new car',8086.0,125.55,>=7,'male single',none,car,none,own,yes,yes,bad
Illinois,0.0,'critical/other existing credit','used car',2346.0,0.0,4<=X<7,'male single',,car,none,,yes,no,good
Michigan,0.0,'existing paid',,3973.0,0.0,unemployed,'male single',none,'no known property',none,'for free',none,yes,good
Michigan,79.58,'existing paid','new car',888.0,10.02,>=7,'male single',none,car,bank,own,none,yes,good
New York,0.0,'existing paid',,10222.0,0.0,4<=X<7,'male single',none,car,stores,own,yes,yes,good
New York,43.97,,business,4221.0,80.29,,'female div/dep/mar',,car,none,own,none,yes,bad
Ohio,0.0,'critical/other existing credit',furniture/equipment,6361.0,0.0,>=7,'male single',none,'no known property',none,own,yes,no,good
Texas,5584.53,'existing paid',radio/tv,1297.0,15.37,1<=X<4,'male mar/wid',none,'real estate',none,rent,none,yes,good
California,-6047.48,'existing paid','new car',900.0,0.0,1<=X<4,'male mar/wid',none,car,none,own,,no,good
Illinois,0.0,'existing paid',furniture/equipment,2241.0,0.0,>=7,'male single',none,,none,own,none,no,bad
Michigan,186.02,'delayed previously',furniture/equipment,1050.0,90.78,unemployed,'male single',none,'life insurance',stores,own,yes,no,bad
Texas,2609.44,'critical/other existing credit',education,,8.9,1<=X<4,'female div/dep/mar',none,'life insurance',none,own,none,yes,good
Illinois,0.0,'critical/other existing credit',other,,0.0,unemployed,'male single','co applicant','no known property',bank,own,yes,yes,bad
Michigan,152.49,'all paid',furniture/equipment,3496.0,8297.56,1<=X<4,'male single',none,,stores,own,yes,no,good
Texas,0.0,'all paid',business,3609.0,0.0,1<=X<4,'female div/dep/mar',none,'real estate',stores,own,none,yes,good
Alabama,-746.1,'critical/other existing credit','new car',4843.0,14.57,>=7,'male single','co applicant','life insurance',none,rent,yes,yes,bad
Illinois,5885.96,'critical/other existing credit',radio/tv,3017.0,3.8,>=7,'male single',,'life insurance',none,own,none,no,bad
Michigan,0.0,'critical/other existing credit',business,4139.0,0.0,1<=X<4,'male single',none,'life insurance',none,own,yes,no,bad
Texas,0.0,'existing paid',business,5742.0,0.0,4<=X<7,'male single',,car,none,own,,yes,bad
Illinois,0.0,'existing paid','new car',10366.0,0.0,>=7,'male single',none,'life insurance',none,own,yes,no,good
Texas,0.0,'critical/other existing credit','new car',2080.0,0.0,1<=X<4,'male mar/wid',none,car,,own,none,no,bad
Illinois,0.0,'delayed previously',business,2580.0,0.0,<1,'male single',none,,bank,own,,no,bad
Texas,0.0,'critical/other existing credit',radio/tv,4530.0,0.0,,'female div/dep/mar',none,car,none,,yes,yes,bad
Alabama,0.0,'critical/other existing credit',furniture/equipment,5150.0,0.0,>=7,,none,car,none,own,yes,yes,good
Alabama,31.31,'existing paid',radio/tv,5595.0,309.29,1<=X<4,'male mar/wid',none,car,none,own,none,yes,good
Alabama,-5102.86,'existing paid',radio/tv,2384.0,93.62,,'male single',none,'real estate',bank,rent,none,yes,good
Alabama,0.0,'existing paid',radio/tv,1453.0,0.0,<1,'female div/dep/mar',none,,none,own,,yes,good
Alabama,0.0,'existing paid',education,1538.0,0.0,<1,'female div/dep/mar',none,'no known property',none,own,none,yes,good
Alabama,0.0,'existing paid',radio/tv,2279.0,0.0,1<=X<4,'male single',,'no known property',none,'for free',,yes,good
Alabama,0.0,'delayed previously',radio/tv,1478.0,0.0,,'male mar/wid',none,'real estate',bank,own,none,no,bad
Alabama,0.0,'critical/other existing credit',radio/tv,5103.0,0.0,<1,'male mar/wid',,,none,'for free',yes,no,bad
Alabama,118.46,,business,9857.0,159.43,4<=X<7,'male single',none,'life insurance',,own,yes,no,good
Alabama,0.0,'existing paid','new car',6527.0,0.0,1<=X<4,'male single',,'no known property',none,'for free',yes,yes,bad
Alabama,4535.68,'critical/other existing credit',radio/tv,1347.0,0.0,4<=X<7,'male single',none,'life insurance',none,,yes,yes,bad
Alabama,165.23,'delayed previously','new car',2862.0,189.81,>=7,'male single',none,'no known property',none,'for free',none,yes,good
Alabama,0.0,'existing paid',radio/tv,2753.0,0.0,>=7,,'co applicant',,none,own,,no,good
Arkansas,-925.22,'existing paid','new car',3651.0,3414.88,1<=X<4,'male single',none,'life insurance',none,own,none,no,good
Arkansas,0.0,'critical/other existing credit',furniture/equipment,975.0,0.0,1<=X<4,'male div/sep',none,'life insurance',none,,none,yes,good
Arkansas,99.58,'existing paid',repairs,2631.0,271.2,1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,yes,good
Arkansas,78.73,'existing paid',radio/tv,2896.0,184.01,<1,'male single',none,car,none,own,none,no,good
Arkansas,-1364.07,'critical/other existing credit','new car',4716.0,0.0,<1,'male single',,'real estate',none,own,none,no,good
Arkansas,0.0,'existing paid',radio/tv,2284.0,0.0,4<=X<7,'male single',none,car,none,own,yes,no,good
Arkansas,0.0,'existing paid','used car',,0.0,1<=X<4,'male single',none,'life insurance',none,rent,none,yes,good
Arkansas,24.28,'existing paid',radio/tv,1103.0,0.0,4<=X<7,'male single',guarantor,'real estate',none,own,,no,bad
Arkansas,0.0,'critical/other existing credit','new car',926.0,0.0,,'female div/dep/mar',none,'life insurance',,,,no,good
Arkansas,0.0,'critical/other existing credit',radio/tv,,0.0,,,none,car,none,own,none,yes,good
Arkansas,2644.05,,education,1905.0,94.84,,'male single',none,car,none,rent,,yes,good
Arkansas,0.0,'existing paid',furniture/equipment,1123.0,0.0,1<=X<4,'female div/dep/mar',none,car,none,rent,none,yes,good
Arizona,0.0,'critical/other existing credit','used car',6331.0,0.0,>=7,'male single',none,'no known property',none,'for free',yes,no,good
Arizona,2392.34,'existing paid',radio/tv,1377.0,287.97,>=7,'female div/dep/mar',none,'no known property',none,'for free',yes,yes,good
Arizona,124.56,'delayed previously',business,2503.0,429.73,>=7,'male single',none,'life insurance',stores,own,none,no,bad
Arizona,175.12,'existing paid',business,2528.0,96.82,<1,'female div/dep/mar',none,'life insurance',,own,yes,yes,bad
Arizona,0.0,'existing paid','new car',5324.0,0.0,>=7,'female div/dep/mar',none,,none,'for free',none,yes,good
Arizona,43.03,'existing paid','new car',,254.32,4<=X<7,'male single',none,'life insurance',none,own,none,yes,bad
Arizona,187.67,'no credits/all paid',,2969.0,9.09,<1,'female div/dep/mar',none,'life insurance',none,rent,none,no,good
Arizona,59.61,'existing paid',radio/tv,1206.0,22.92,>=7,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Arizona,0.0,'existing paid',radio/tv,2118.0,0.0,1<=X<4,'male single',none,'real estate',,,none,no,good
Arizona,0.0,'critical/other existing credit',radio/tv,629.0,0.0,>=7,'male single',none,'life insurance',bank,own,yes,no,good
California,0.0,'all paid',education,1198.0,0.0,>=7,'female div/dep/mar',none,'no known property',none,'for free',none,yes,bad
California,0.0,'existing paid','used car',2476.0,0.0,>=7,'male single',none,'real estate',none,own,yes,no,bad
California,-7949.53,'critical/other existing credit',,1138.0,65.06,,'male single',none,'real estate',none,own,,no,good
California,189.81,'existing paid','new car',14027.0,1.59,4<=X<7,'male single',none,'no known property',none,own,,yes,good
California,0.0,'critical/other existing credit','used car',7596.0,0.0,>=7,'male single',none,car,none,own,none,no,bad
California,0.0,'critical/other existing credit',radio/tv,3077.0,0.0,>=7,'male single',,car,none,,yes,no,good
California,0.0,'existing paid',radio/tv,1505.0,0.0,1<=X<4,,,,none,'for free',yes,no,good
California,8048.88,'critical/other existing credit',radio/tv,3148.0,0.0,1<=X<4,'male single',none,,none,own,yes,no,bad
California,163.16,'no credits/all paid','used car',6148.0,364.78,>=7,'male mar/wid',none,car,bank,own,,yes,bad
California,7880.65,'no credits/all paid',radio/tv,1337.0,66.11,,'male single',none,car,none,,yes,no,bad
California,0.0,'all paid',,433.0,0.0,<1,'female div/dep/mar',none,'life insurance',bank,rent,none,no,bad
California,-7075.13,,'new car',1228.0,10.4,,'female div/dep/mar',none,,none,own,none,yes,good
California,106.93,'existing paid',radio/tv,790.0,893.64,1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,no,good
California,0.0,'existing paid','new car',2570.0,0.0,,'female div/dep/mar',none,'real estate',none,,,no,bad
California,0.0,,'new car',250.0,0.0,1<=X<4,'female div/dep/mar',none,'real estate',bank,own,none,yes,good
California,0.0,'critical/other existing credit',radio/tv,1316.0,0.0,1<=X<4,'male mar/wid',none,'life insurance',none,own,none,yes,good
California,-1726.33,'existing paid',radio/tv,1882.0,39.45,1<=X<4,'female div/dep/mar',none,car,bank,rent,none,yes,bad
