state,checking_amt,credit_history,purpose,credit_amount,savings,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,own_telephone,foreign_worker,class
Mississippi,"(100.0, 500.0]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male mar/wid',none,'real estate',none,rent,none,no,good
Mississippi,"(100.0, 500.0]",'existing paid',,"(2500.0, 5000.0]","[50.0, 100.0)",>=7,'male single','co applicant','real estate',bank,own,yes,yes,good
North Carolina,"(2500.0, 5000.0]",'existing paid','new car',"(2500.0, 5000.0]","[0.01, 20.0)",<1,'male single',,'life insurance',none,own,none,no,good
North Carolina,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,own,none,yes,good
North Carolina,"(100.0, 500.0]",'critical/other existing credit',radio/tv,"(500.0, 1000.0]","[0.0, 0.01)",<1,'male single',,'real estate',none,own,none,yes,bad
New Hampshire,"(100.0, 500.0]",'existing paid',radio/tv,"(2500.0, 5000.0]","[500.0, 1000.0)",unemployed,'female div/dep/mar',none,'no known property',none,rent,none,no,bad
New Jersey,"(-0.01, 0.01]",'delayed previously',business,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'real estate',none,,none,yes,good
New Jersey,"(50.0, 100.0]",'critical/other existing credit',education,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,,none,'for free',,no,good
New Jersey,"(-0.01, 0.01]",'existing paid','domestic appliance',"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'real estate',none,rent,yes,yes,bad
New Jersey,"(0.01, 20.0]",'existing paid',furniture/equipment,,"[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,,none,own,none,yes,bad
New Jersey,"(-0.01, 0.01]",'critical/other existing credit','used car',"(2500.0, 5000.0]","[0.0, 0.01)",unemployed,'male single',none,'no known property',none,,yes,yes,good
New Mexico,"(-7500.0, -5000.0]",'no credits/all paid',radio/tv,,"[50.0, 100.0)",1<=X<4,'male single',none,,none,rent,yes,no,good
Nevada,"(-0.01, 0.01]",'existing paid',education,"(500.0, 1000.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,'for free',yes,yes,good
Nevada,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",<1,'male single',none,'real estate',stores,own,none,yes,good
New York,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',,'real estate',none,own,yes,no,good
New York,"(-0.01, 0.01]",'delayed previously',radio/tv,,"[0.0, 0.01)",1<=X<4,'male single',none,,none,own,yes,no,good
New York,"(-0.01, 0.01]",'existing paid',radio/tv,"(500.0, 1000.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,'real estate',none,,none,no,bad
New York,"(-5000.0, -2500.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[20.0, 50.0)",,'female div/dep/mar',none,'real estate',none,,none,no,good
New York,"(50.0, 100.0]",'existing paid',education,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'no known property',,,,no,bad
New York,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",,'male single',none,,none,own,none,yes,good
Ohio,"(7500.0, 10000.0]",,'new car',"(1000.0, 2500.0]","[0.01, 20.0)",1<=X<4,'female div/dep/mar',none,car,stores,own,,no,bad
Ohio,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',,'life insurance',none,rent,none,yes,good
Ohio,"(-5000.0, -2500.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",unemployed,'male single',none,car,none,,none,yes,good
Ohio,"(-0.01, 0.01]",,business,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,,own,yes,no,good
Ohio,"(-0.01, 0.01]",'critical/other existing credit','used car',"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'male single',none,,none,own,none,yes,good
Ohio,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,car,none,rent,none,no,good
Pennsylvania,"(-2500.0, -1000.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[20.0, 50.0)",>=7,'male single',,car,none,own,none,yes,good
Pennsylvania,"(50.0, 100.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',,'real estate',none,rent,,no,bad
South Carolina,"(-0.01, 0.01]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,'real estate',none,own,none,yes,good
South Carolina,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,yes,no,bad
South Carolina,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'real estate',,rent,none,no,good
South Carolina,"(-0.01, 0.01]",'critical/other existing credit','new car',"(12500.0, 15000.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',bank,'for free',yes,yes,good
South Carolina,"(0.01, 20.0]",'all paid',other,"(12500.0, 15000.0]","[100.0, 500.0)",>=7,'female div/dep/mar',none,'no known property',bank,'for free',yes,yes,good
Tennessee,"(-2500.0, -1000.0]",'all paid',business,"(7500.0, 10000.0]","[0.01, 20.0)",4<=X<7,'female div/dep/mar',guarantor,car,none,rent,none,no,bad
Tennessee,"(-0.01, 0.01]",'delayed previously',radio/tv,,"[0.0, 0.01)",,'male mar/wid',,'real estate',none,own,,yes,bad
Texas,"(-0.01, 0.01]",'delayed previously',,,"[0.0, 0.01)",,'male single',none,'no known property',none,'for free',none,yes,bad
Texas,"(20.0, 50.0]",'existing paid','new car',"(12500.0, 15000.0]","[0.01, 20.0)",>=7,'male single',none,'no known property',,'for free',,yes,bad
Texas,"(-0.01, 0.01]",'critical/other existing credit','new car',"(200.0, 500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,own,none,yes,good
Texas,"(-5000.0, -2500.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,none,own,yes,no,good
Texas,"(0.01, 20.0]",'existing paid','used car',"(12500.0, 15000.0]","[0.01, 20.0)",unemployed,,,,none,'for free',yes,no,bad
Texas,"(-0.01, 0.01]",'existing paid',,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,'life insurance',none,rent,none,yes,bad
Texas,"(5000.0, 7500.0]",'existing paid','new car',"(1000.0, 2500.0]","[20.0, 50.0)",<1,'male single',none,'real estate',none,own,none,no,good
Texas,"(-0.01, 0.01]",'delayed previously',business,"(2500.0, 5000.0]","[0.0, 0.01)",,'male single',,'life insurance',none,own,none,no,good
Virginia,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,,own,none,yes,good
Virginia,"(-0.01, 0.01]",'existing paid',,"(1000.0, 2500.0]","[0.0, 0.01)",,,none,'real estate',none,rent,yes,no,bad
Virginia,"(0.01, 20.0]",'critical/other existing credit',furniture/equipment,,"[20.0, 50.0)",,'male single',none,,stores,own,yes,yes,bad
Wisconsin,"(0.01, 20.0]",'critical/other existing credit',business,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,car,bank,own,none,yes,bad
Arizona,"(-0.01, 0.01]",'existing paid',business,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,car,none,own,none,no,good
California,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,,none,own,yes,no,good
California,"(50.0, 100.0]",'existing paid',furniture/equipment,"(500.0, 1000.0]","[7500.0, 10000.0)",<1,,none,'real estate',none,rent,,yes,bad
California,"(-5000.0, -2500.0]",'existing paid','new car',"(2500.0, 5000.0]","[50.0, 100.0)",4<=X<7,'male single',none,'no known property',bank,'for free',yes,yes,good
California,"(-10000.0, -7500.0]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[20.0, 50.0)",4<=X<7,'female div/dep/mar',none,car,,own,none,yes,bad
California,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",unemployed,'male single',none,car,none,own,none,yes,good
California,"(50.0, 100.0]",'delayed previously',education,"(10000.0, 12500.0]","[100.0, 500.0)",4<=X<7,,none,'no known property',none,rent,,yes,good
California,"(-7500.0, -5000.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[50.0, 100.0)",unemployed,'female div/dep/mar',none,'no known property',none,'for free',,yes,good
California,"(-7500.0, -5000.0]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[20.0, 50.0)",1<=X<4,'male mar/wid',,'life insurance',none,own,yes,no,good
California,"(100.0, 500.0]",'existing paid','new car',"(1000.0, 2500.0]","[20.0, 50.0)",>=7,'male div/sep',none,'real estate',,rent,none,yes,bad
District of Columbia,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,no,good
Georgia,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",<1,'male mar/wid',,'real estate',none,own,,yes,good
Georgia,"(20.0, 50.0]",'critical/other existing credit',business,,"[0.0, 0.01)",1<=X<4,'male mar/wid',none,'real estate',,own,none,no,good
Georgia,"(-0.01, 0.01]",'delayed previously',business,"(7500.0, 10000.0]","[0.0, 0.01)",<1,'male single',none,car,,,yes,no,good
Georgia,"(-0.01, 0.01]",'delayed previously','new car',"(500.0, 1000.0]","[0.0, 0.01)",,'male single',none,car,none,own,,yes,good
Georgia,"(100.0, 500.0]",'delayed previously','new car',"(2500.0, 5000.0]","[0.0, 0.01)",,'male single',none,car,none,own,none,yes,good
Illinois,"(100.0, 500.0]",,radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",,'male mar/wid',none,'life insurance',none,own,yes,no,good
Indiana,"(-0.01, 0.01]",'critical/other existing credit','used car',"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,,none,car,,own,yes,no,bad
Kentucky,"(-2500.0, -1000.0]",'existing paid',radio/tv,,"[50.0, 100.0)",<1,'male mar/wid',none,'real estate',,own,none,no,good
Louisiana,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male div/sep',none,car,none,own,yes,no,bad
Louisiana,"(5000.0, 7500.0]",'critical/other existing credit','new car',"(500.0, 1000.0]","[500.0, 1000.0)",4<=X<7,'male mar/wid',none,,none,own,yes,yes,bad
Massachusetts,"(100.0, 500.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[20.0, 50.0)",>=7,'female div/dep/mar',none,,,own,,yes,good
Maryland,"(-0.01, 0.01]",'critical/other existing credit','used car',"(5000.0, 7500.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,,own,yes,no,bad
Michigan,"(-0.01, 0.01]",'critical/other existing credit',business,"(1000.0, 2500.0]","[0.0, 0.01)",unemployed,'male single',none,car,stores,own,yes,no,bad
Missouri,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'no known property',none,,none,yes,bad
Missouri,"(-7500.0, -5000.0]",,'new car',"(1000.0, 2500.0]","[0.0, 0.01)",,'female div/dep/mar',,'life insurance',none,own,none,no,good
Mississippi,"(-0.01, 0.01]",'critical/other existing credit','used car',,"[0.0, 0.01)",>=7,'male single',none,'life insurance',none,own,yes,no,bad
North Carolina,"(-2500.0, -1000.0]",'existing paid','new car',"(2500.0, 5000.0]","[20.0, 50.0)",<1,'male single',none,'real estate',,own,none,no,bad
New Jersey,"(-5000.0, -2500.0]",'delayed previously',education,"(7500.0, 10000.0]","[0.0, 0.01)",,'female div/dep/mar',,car,none,rent,,yes,bad
New Jersey,"(-0.01, 0.01]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,car,bank,own,none,no,good
New Jersey,"(50.0, 100.0]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'life insurance',,own,none,no,good
New Jersey,"(-0.01, 0.01]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",,'female div/dep/mar',none,car,none,rent,none,yes,good
Nevada,"(100.0, 500.0]",'existing paid','used car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,car,,own,none,yes,good
New York,"(20.0, 50.0]",'critical/other existing credit','new car',,"[0.01, 20.0)",4<=X<7,'male single',none,'real estate',none,own,none,no,good
New York,"(-0.01, 0.01]",'delayed previously',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,'real estate',none,own,none,no,good
Ohio,"(20.0, 50.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",,'female div/dep/mar',none,'life insurance',bank,own,yes,yes,bad
Ohio,"(100.0, 500.0]",'existing paid','used car',"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,,none,car,,rent,,yes,good
Oregon,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,car,none,,none,yes,good
Pennsylvania,"(-0.01, 0.01]",,radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",,'male single',none,'real estate',,own,none,no,bad
Pennsylvania,"(-0.01, 0.01]",'existing paid',,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,none,yes,bad
South Carolina,"(-5000.0, -2500.0]",'critical/other existing credit',repairs,"(1000.0, 2500.0]","[0.01, 20.0)",unemployed,'female div/dep/mar',none,,none,'for free',none,yes,good
South Carolina,"(-0.01, 0.01]",'existing paid',,,"[0.0, 0.01)",4<=X<7,'male single',none,'real estate',none,own,none,no,bad
Tennessee,"(100.0, 500.0]",'existing paid',other,"(10000.0, 12500.0]","[50.0, 100.0)",1<=X<4,'male single','co applicant',car,bank,own,yes,no,good
Tennessee,"(-5000.0, -2500.0]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[20.0, 50.0)",unemployed,'male single',none,'no known property',none,'for free',yes,no,good
Texas,"(-0.01, 0.01]",'critical/other existing credit',repairs,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male div/sep',,'real estate',none,own,yes,no,good
Texas,"(-10000.0, -7500.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',,'real estate',none,own,none,no,good
Texas,"(0.01, 20.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",,'male mar/wid',,'real estate',none,own,yes,no,bad
Texas,"(-0.01, 0.01]",'existing paid',repairs,"(500.0, 1000.0]","[0.0, 0.01)",4<=X<7,'male mar/wid',none,'real estate',none,rent,none,yes,bad
Texas,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'female div/dep/mar',none,'real estate',none,own,yes,no,good
Virginia,"(-1000.0, -500.0]",'critical/other existing credit',repairs,"(2500.0, 5000.0]","[50.0, 100.0)",unemployed,'male single','co applicant',car,none,own,none,yes,bad
Virginia,"(7500.0, 10000.0]",'all paid',business,"(500.0, 1000.0]","[50.0, 100.0)",<1,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Wisconsin,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,,none,car,none,own,,yes,good
Arizona,"(-5000.0, -2500.0]",'existing paid',furniture/equipment,,"[50.0, 100.0)",,'female div/dep/mar','co applicant',,none,own,none,yes,bad
California,"(100.0, 500.0]",'delayed previously',other,"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,,none,car,bank,own,yes,no,good
California,"(-0.01, 0.01]",'existing paid',education,"(500.0, 1000.0]","[0.0, 0.01)",>=7,'male single',none,car,bank,own,none,no,bad
California,"(100.0, 500.0]",'critical/other existing credit',furniture/equipment,"(5000.0, 7500.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,bad
California,"(-0.01, 0.01]",'critical/other existing credit',education,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'female div/dep/mar',none,'life insurance',none,rent,none,no,good
California,"(-1000.0, -500.0]",'existing paid','new car',"(1000.0, 2500.0]","[20.0, 50.0)",<1,'female div/dep/mar',none,car,none,own,yes,yes,good
California,"(20.0, 50.0]",'existing paid',,"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,,guarantor,'real estate',none,own,none,no,bad
District of Columbia,"(2500.0, 5000.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'female div/dep/mar',none,'real estate',none,own,,yes,good
Georgia,"(50.0, 100.0]",'delayed previously',repairs,"(1000.0, 2500.0]","[5000.0, 7500.0)",1<=X<4,,none,'life insurance',stores,,none,no,good
Georgia,"(-0.01, 0.01]",'critical/other existing credit','used car',"(10000.0, 12500.0]","[0.0, 0.01)",1<=X<4,'male single',none,car,,own,yes,yes,bad
Georgia,"(-0.01, 0.01]",'existing paid',radio/tv,"(500.0, 1000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,yes,good
Illinois,"(-0.01, 0.01]",'no credits/all paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',none,own,none,yes,good
Indiana,"(-0.01, 0.01]",'existing paid','used car',"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,car,,,yes,no,good
Louisiana,"(-10000.0, -7500.0]",'existing paid','new car',"(2500.0, 5000.0]","[50.0, 100.0)",4<=X<7,'male single','co applicant','life insurance',none,own,yes,no,good
Maryland,"(-0.01, 0.01]",,'used car',"(2500.0, 5000.0]","[0.0, 0.01)",<1,,none,'no known property',none,own,yes,yes,bad
Michigan,"(-7500.0, -5000.0]",'critical/other existing credit','new car',,"[0.0, 0.01)",1<=X<4,'male single',none,'real estate',none,rent,none,yes,bad
Missouri,"(-7500.0, -5000.0]",'existing paid','used car',"(2500.0, 5000.0]","[20.0, 50.0)",>=7,'male single',none,'no known property',none,'for free',yes,no,bad
Missouri,"(-5000.0, -2500.0]",'existing paid',,"(200.0, 500.0]","[20.0, 50.0)",<1,,none,'real estate',none,own,,yes,good
Mississippi,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male single',none,car,none,own,yes,yes,bad
North Carolina,"(-5000.0, -2500.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.01, 20.0)",1<=X<4,'male single',guarantor,'life insurance',none,own,none,yes,bad
New Jersey,"(-10000.0, -7500.0]",'existing paid','new car',,"[0.0, 0.01)",<1,'male single',none,'real estate',none,own,none,yes,good
New Jersey,"(100.0, 500.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
Nevada,"(100.0, 500.0]",'existing paid',retraining,,"[0.0, 0.01)",>=7,'male single',none,'life insurance',none,own,none,yes,good
New York,"(-0.01, 0.01]",'existing paid',business,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,stores,own,yes,no,good
New York,"(-5000.0, -2500.0]",'existing paid','used car',"(2500.0, 5000.0]","[20.0, 50.0)",1<=X<4,'male single',,'no known property',bank,,yes,no,bad
Oregon,"(-2500.0, -1000.0]",'delayed previously',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",<1,'female div/dep/mar',none,car,none,rent,yes,no,bad
Pennsylvania,"(-0.01, 0.01]",'delayed previously',radio/tv,"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'male single',none,car,,own,none,yes,good
Tennessee,"(-0.01, 0.01]",,business,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,good
Tennessee,"(-0.01, 0.01]",,,"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,none,own,yes,yes,good
Texas,"(20.0, 50.0]",'existing paid',radio/tv,,"[100.0, 500.0)",<1,'male mar/wid',none,car,none,rent,yes,yes,good
Texas,"(-10000.0, -7500.0]",'existing paid',education,"(200.0, 500.0]","[20.0, 50.0)",<1,,none,'life insurance',,own,,no,good
Texas,"(-0.01, 0.01]",'existing paid','new car',"(500.0, 1000.0]","[0.0, 0.01)",1<=X<4,'male single',,car,none,own,none,no,good
Texas,"(-0.01, 0.01]",'existing paid',retraining,"(1000.0, 2500.0]","[0.0, 0.01)",unemployed,,none,'life insurance',none,own,yes,no,bad
Wisconsin,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,car,none,,none,no,good
Arizona,"(-5000.0, -2500.0]",'no credits/all paid',furniture/equipment,"(2500.0, 5000.0]","[20.0, 50.0)",<1,'female div/dep/mar',,'life insurance',none,,none,yes,bad
California,"(-0.01, 0.01]",'existing paid','used car',"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,car,none,own,none,yes,good
California,"(1000.0, 2500.0]",'existing paid',radio/tv,"(5000.0, 7500.0]","[0.01, 20.0)",4<=X<7,'male single',none,car,bank,own,none,yes,bad
California,"(100.0, 500.0]",'existing paid',business,"(1000.0, 2500.0]","[100.0, 500.0)",4<=X<7,'male single',none,'real estate',none,own,none,yes,good
California,"(-2500.0, -1000.0]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',,car,none,own,yes,yes,bad
California,"(20.0, 50.0]",,radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Georgia,"(20.0, 50.0]",'existing paid','new car',"(1000.0, 2500.0]","[50.0, 100.0)",<1,'male single',none,'life insurance',none,,none,yes,bad
Illinois,"(-500.0, -100.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[2500.0, 5000.0)",,,,,none,rent,yes,no,good
Indiana,"(-0.01, 0.01]",'delayed previously',furniture/equipment,"(500.0, 1000.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,'life insurance',none,own,none,yes,bad
Louisiana,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',,'real estate',none,own,,yes,good
Maryland,"(0.01, 20.0]",,'new car',"(1000.0, 2500.0]","[50.0, 100.0)",unemployed,'male single',none,'life insurance',none,own,yes,no,good
Michigan,"(-0.01, 0.01]",'existing paid',,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,,none,car,none,own,yes,yes,good
Missouri,"(-0.01, 0.01]",,,"(2500.0, 5000.0]","[0.0, 0.01)",,'female div/dep/mar','co applicant','no known property',none,'for free',yes,no,good
New Jersey,"(-0.01, 0.01]",'existing paid',,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'real estate',none,rent,,yes,bad
New Jersey,"(-0.01, 0.01]",'existing paid',,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',guarantor,'life insurance',none,rent,none,no,bad
Nevada,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,own,none,yes,good
New York,"(100.0, 500.0]",,business,"(7500.0, 10000.0]","[50.0, 100.0)",>=7,'female div/dep/mar',none,'no known property',none,'for free',yes,no,bad
Pennsylvania,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",,'female div/dep/mar',none,'life insurance',none,own,none,no,good
Tennessee,"(0.01, 20.0]",'existing paid',radio/tv,"(200.0, 500.0]","[0.0, 0.01)",,,none,'life insurance',none,own,none,yes,good
Texas,"(-10000.0, -7500.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'male single',none,'real estate',none,rent,none,no,good
Texas,"(-10000.0, -7500.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',,car,none,own,none,no,bad
Texas,"(100.0, 500.0]",'existing paid',furniture/equipment,"(7500.0, 10000.0]","[100.0, 500.0)",<1,'male single','co applicant','no known property',none,rent,yes,yes,bad
Texas,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,'life insurance',none,own,none,no,good
Arizona,"(50.0, 100.0]",'existing paid',radio/tv,,"[0.01, 20.0)",>=7,'male mar/wid',guarantor,'real estate',,own,none,yes,bad
California,"(2500.0, 5000.0]",'critical/other existing credit',,"(1000.0, 2500.0]","[100.0, 500.0)",>=7,'male div/sep',none,car,,own,yes,yes,good
California,"(-7500.0, -5000.0]",,'new car',"(2500.0, 5000.0]","[0.01, 20.0)",,'female div/dep/mar',none,'life insurance',none,own,none,yes,good
California,"(-7500.0, -5000.0]",'existing paid','used car',"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,'for free',none,no,good
Georgia,"(5000.0, 7500.0]",,radio/tv,,"[100.0, 500.0)",,'male div/sep',none,,none,own,none,no,bad
Illinois,"(50.0, 100.0]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[100.0, 500.0)",<1,'male single',none,'no known property',bank,own,none,no,bad
Indiana,"(-10000.0, -7500.0]",'existing paid','new car',"(1000.0, 2500.0]","[20.0, 50.0)",,,none,'life insurance',none,rent,none,yes,good
Louisiana,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',guarantor,'life insurance',none,own,none,no,good
Michigan,"(5000.0, 7500.0]",'critical/other existing credit','used car',"(1000.0, 2500.0]","[500.0, 1000.0)",1<=X<4,'male single',none,car,none,own,yes,no,good
Missouri,"(100.0, 500.0]",'all paid','new car',,"[100.0, 500.0)",unemployed,'male single',none,'life insurance',,own,yes,no,bad
New Jersey,"(-0.01, 0.01]",'existing paid',radio/tv,,"[0.0, 0.01)",1<=X<4,,none,'life insurance',,,none,no,bad
New Jersey,"(-0.01, 0.01]",'existing paid',,"(7500.0, 10000.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,yes,no,good
Nevada,"(-500.0, -100.0]",'existing paid','new car',"(500.0, 1000.0]","[0.0, 0.01)",4<=X<7,'male single',none,'real estate',none,own,none,yes,bad
New York,"(-0.01, 0.01]",'existing paid','used car',"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,,none,'no known property',none,'for free',yes,no,bad
Pennsylvania,"(7500.0, 10000.0]",'existing paid',business,"(2500.0, 5000.0]","[20.0, 50.0)",,'male single',none,'life insurance',,rent,,yes,bad
Tennessee,"(100.0, 500.0]",'delayed previously',radio/tv,"(500.0, 1000.0]","[50.0, 100.0)",1<=X<4,'male mar/wid','co applicant','real estate',none,rent,,yes,good
Texas,"(-0.01, 0.01]",'existing paid','new car',,"[0.0, 0.01)",<1,'male single',none,'life insurance',none,own,none,yes,good
