state,checking_amt,credit_history,purpose,credit_amount,savings,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,own_telephone,foreign_worker,class
Maryland,0.5065834960220637,'critical/other existing credit','used car',0.385330692197645,0.0,4<=X<7,'male single',none,car,,own,yes,no,bad
Michigan,0.5065834960220637,'critical/other existing credit',business,0.11235831407505227,0.0,unemployed,'male single',none,car,stores,own,yes,no,bad
Missouri,0.5065834960220637,'existing paid','new car',0.07411687025420931,0.0,1<=X<4,'male single',none,'no known property',none,,none,yes,bad
Missouri,0.22142177504199936,,'new car',0.06223175965665236,0.0,,'female div/dep/mar',,'life insurance',none,own,none,no,good
Mississippi,0.5065834960220637,'critical/other existing credit','used car',,0.0,>=7,'male single',none,'life insurance',none,own,yes,no,bad
North Carolina,0.4125547439322564,'existing paid','new car',0.12815010454495432,0.00403954364772082,<1,'male single',none,'real estate',,own,none,no,bad
New Jersey,0.2625585285725099,'delayed previously',education,0.4523495102894245,0.0,,'female div/dep/mar',,car,none,rent,,yes,bad
New Jersey,0.5065834960220637,'existing paid','new car',0.1393199075602509,0.0,4<=X<7,'female div/dep/mar',none,car,bank,own,none,no,good
New Jersey,0.5104417970589535,'existing paid','new car',0.04357873885770881,0.0,1<=X<4,'female div/dep/mar',none,'life insurance',,own,none,no,good
New Jersey,0.5065834960220637,'existing paid','new car',0.16154946627049632,0.0,,'female div/dep/mar',none,car,none,rent,none,yes,good
Nevada,0.5137687244441532,'existing paid','used car',0.09783206778914934,0.0,1<=X<4,'male single',none,car,,own,none,yes,good
New York,0.5078403013894456,'critical/other existing credit','new car',,0.0007603720337962248,4<=X<7,'male single',none,'real estate',none,own,none,no,good
New York,0.5065834960220637,'delayed previously',furniture/equipment,0.07378672829316606,0.0,4<=X<7,'male single',none,'real estate',none,own,none,no,good
Ohio,0.5081075122315001,'existing paid',furniture/equipment,0.13821943435677342,0.0,,'female div/dep/mar',none,'life insurance',bank,own,yes,yes,bad
Ohio,0.5158967590779295,'existing paid','used car',0.1391548365797293,0.009398714573331269,1<=X<4,,none,car,,rent,,yes,good
Oregon,0.5065834960220637,'critical/other existing credit',radio/tv,0.1371739848134698,0.0,>=7,'male single',none,car,none,,none,yes,good
Pennsylvania,0.5065834960220637,,radio/tv,0.04946627049631341,0.0,,'male single',none,'real estate',,own,none,no,bad
Pennsylvania,0.5065834960220637,'existing paid',,0.05849015076482887,0.0,>=7,'male single',none,car,none,own,none,yes,bad
South Carolina,0.314145969256529,'critical/other existing credit',repairs,0.05172224056344228,0.0014379312718324642,unemployed,'female div/dep/mar',none,,none,'for free',none,yes,good
South Carolina,0.5065834960220637,'existing paid',,,0.0,4<=X<7,'male single',none,'real estate',none,own,none,no,bad
Tennessee,0.5151510071461121,'existing paid',other,0.6095521074061847,0.0060539380173111005,1<=X<4,'male single','co applicant',car,bank,own,yes,no,good
Tennessee,0.35713795851932684,'critical/other existing credit',furniture/equipment,0.08924837680202488,0.005140846282243216,unemployed,'male single',none,'no known property',none,'for free',yes,no,good
Texas,0.5065834960220637,'critical/other existing credit',repairs,0.09948277759436558,0.0,1<=X<4,'male div/sep',,'real estate',none,own,yes,no,good
Texas,0.02582394666349672,'existing paid',furniture/equipment,0.1037746230879278,0.0,1<=X<4,'male single',,'real estate',none,own,none,no,good
Texas,0.5066398846218129,'existing paid',radio/tv,0.06789919665456146,0.0,,'male mar/wid',,'real estate',none,own,yes,no,bad
Texas,0.5065834960220637,'existing paid',repairs,0.02255970067128865,0.0,4<=X<7,'male mar/wid',none,'real estate',none,rent,none,yes,bad
Texas,0.5065834960220637,'critical/other existing credit','new car',0.057059535600308124,0.0,>=7,'female div/dep/mar',none,'real estate',none,own,yes,no,good
Virginia,0.4627685380061702,'critical/other existing credit',repairs,0.17299438758666227,0.010364505360246416,unemployed,'male single','co applicant',car,none,own,none,yes,bad
Virginia,0.9398795925593464,'all paid',business,0.01975349400242104,0.007028332731058454,<1,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Wisconsin,0.5065834960220637,'existing paid','new car',0.08990866072411137,0.0,>=7,,none,car,none,own,,yes,good
Arizona,0.32892740247185265,'existing paid',furniture/equipment,,0.0067691394352382426,,'female div/dep/mar','co applicant',,none,own,none,yes,bad
California,0.511959209198149,'delayed previously',other,0.13090128755364808,0.0055312494622545725,1<=X<4,,none,car,bank,own,yes,no,good
California,0.5065834960220637,'existing paid',education,0.025806096621547262,0.0,>=7,'male single',none,car,bank,own,none,no,bad
California,0.5166079666423332,'critical/other existing credit',furniture/equipment,0.2666446572025971,0.007155240651833497,1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,bad
California,0.5065834960220637,'critical/other existing credit',education,0.05469351821283152,0.0,>=7,'female div/dep/mar',none,'life insurance',none,rent,none,no,good
California,0.4752400706533914,'existing paid','new car',0.08759766699680863,0.00423313200144546,<1,'female div/dep/mar',none,car,none,own,yes,yes,good
California,0.5088522481525113,'existing paid',,0.1279850335644327,0.007528435978180442,1<=X<4,,guarantor,'real estate',none,own,none,no,bad
District of Columbia,0.7272193867053969,'existing paid',furniture/equipment,0.06459777704412897,0.0,>=7,'female div/dep/mar',none,'real estate',none,own,,yes,good
Georgia,0.5097183973648743,'delayed previously',repairs,0.06943985913942996,0.5667815290898766,1<=X<4,,none,'life insurance',stores,,none,no,good
Georgia,0.5065834960220637,'critical/other existing credit','used car',0.594475624518543,0.0,1<=X<4,'male single',none,car,,own,yes,yes,bad
Georgia,0.5065834960220637,'existing paid',radio/tv,0.014746340926598437,0.0,1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,yes,good
Illinois,0.5065834960220637,'no credits/all paid',furniture/equipment,0.1380543633762518,0.0,>=7,'male single',none,'life insurance',none,own,none,yes,good
Indiana,0.5065834960220637,'existing paid','used car',0.13315725762077693,0.0,>=7,'male single',none,car,,,yes,no,good
Louisiana,0.054043646808227465,'existing paid','new car',0.2512930560140861,0.0054323043036842026,4<=X<7,'male single','co applicant','life insurance',none,own,yes,no,good
Maryland,0.5065834960220637,,'used car',0.1336524705623418,0.0,<1,,none,'no known property',none,own,yes,yes,bad
Michigan,0.1594949003877605,'critical/other existing credit','new car',,0.0,1<=X<4,'male single',none,'real estate',none,rent,none,yes,bad
Missouri,0.15508439747765154,'existing paid','used car',0.17255419830527127,0.0036459139951473853,>=7,'male single',none,'no known property',none,'for free',yes,no,bad
Missouri,0.2654668595055177,'existing paid',,0.005117200396170353,0.0042073202209488405,<1,,none,'real estate',none,own,,yes,good
Mississippi,0.5065834960220637,'existing paid',radio/tv,0.239022779795312,0.0,<1,'male single',none,car,none,own,yes,yes,bad
North Carolina,0.3613914877598638,'existing paid',furniture/equipment,0.18542973478595795,0.0010120368936382565,1<=X<4,'male single',guarantor,'life insurance',none,own,none,yes,bad
New Jersey,0.05437080228785316,'existing paid','new car',,0.0,<1,'male single',none,'real estate',none,own,none,yes,good
New Jersey,0.5123325931694609,'existing paid',furniture/equipment,0.15225046770111147,0.0,<1,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
Nevada,0.516534305858877,'existing paid',retraining,,0.0,>=7,'male single',none,'life insurance',none,own,none,yes,good
New York,0.5065834960220637,'existing paid',business,0.0935402222955871,0.0,4<=X<7,'male single',none,car,stores,own,yes,no,good
New York,0.3246388208584986,'existing paid','used car',0.1471332673049411,0.002759709531430145,1<=X<4,'male single',,'no known property',bank,,yes,no,bad
Oregon,0.3879098778094604,'delayed previously',radio/tv,0.07752833718498954,0.009900968802161307,<1,'female div/dep/mar',none,car,none,rent,yes,no,bad
Pennsylvania,0.5065834960220637,'delayed previously',radio/tv,0.3845053372950369,0.0,>=7,'male single',none,car,,own,none,yes,good
Tennessee,0.5065834960220637,,business,0.13832948167712114,0.0,1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,good
Tennessee,0.5065834960220637,,,0.2436997909100913,0.0,4<=X<7,'male single',none,car,none,own,yes,yes,good
Texas,0.5089360690440303,'existing paid',radio/tv,,0.03495022628327569,<1,'male mar/wid',none,car,none,rent,yes,yes,good
Texas,0.00045212480879944797,'existing paid',education,0.010894684714427205,0.004007278922100046,<1,,none,'life insurance',,own,,no,good
Texas,0.5065834960220637,'existing paid','new car',0.022229558710245404,0.0,1<=X<4,'male single',,car,none,own,none,no,good
Texas,0.5065834960220637,'existing paid',retraining,0.05436337625178827,0.0,unemployed,,none,'life insurance',none,own,yes,no,bad
Wisconsin,0.5065834960220637,'critical/other existing credit',radio/tv,0.0547485418730054,0.0,1<=X<4,'male mar/wid',none,car,none,,none,no,good
Arizona,0.2557065516948838,'no credits/all paid',furniture/equipment,0.15758776273797734,0.0031017156230103413,<1,'female div/dep/mar',,'life insurance',none,,none,yes,bad
California,0.5065834960220637,'existing paid','used car',0.1275998679432156,0.0,1<=X<4,'male single',none,car,none,own,none,yes,good
California,0.5840599080611821,'existing paid',radio/tv,0.2697259821723341,0.0013927606559633815,4<=X<7,'male single',none,car,bank,own,none,yes,bad
California,0.5135909225530523,'existing paid',business,0.04330362055683944,0.04796904307125772,4<=X<7,'male single',none,'real estate',none,own,none,yes,good
California,0.44170002992151824,'critical/other existing credit',furniture/equipment,0.06756905469351822,0.0,>=7,'male single',,car,none,own,yes,yes,bad
California,0.5080363914750597,,radio/tv,0.18284362275778585,0.0,1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Georgia,0.5083782791113766,'existing paid','new car',0.0523275008253549,0.010572075095073392,<1,'male single',none,'life insurance',none,,none,yes,bad
Illinois,0.4847661879731753,'existing paid',furniture/equipment,0.1855397821063057,0.3470791819386368,,,,,none,rent,yes,no,good
Indiana,0.5065834960220637,'delayed previously',furniture/equipment,0.03906679872345109,0.0,4<=X<7,'female div/dep/mar',none,'life insurance',none,own,none,yes,bad
Louisiana,0.5065834960220637,'critical/other existing credit','new car',0.05023660173874766,0.0,1<=X<4,'male single',,'real estate',none,own,,yes,good
Maryland,0.5069279236853963,,'new car',0.0527676901067459,0.00842862182300002,unemployed,'male single',none,'life insurance',none,own,yes,no,good
Michigan,0.5065834960220637,'existing paid',,0.15555188731154396,0.0,1<=X<4,,none,car,none,own,yes,yes,good
Missouri,0.5065834960220637,,,0.1929679762297788,0.0,,'female div/dep/mar','co applicant','no known property',none,'for free',yes,no,good
New Jersey,0.5065834960220637,'existing paid',,0.06426763508308572,0.0,1<=X<4,'male single',none,'real estate',none,rent,,yes,bad
New Jersey,0.5065834960220637,'existing paid',,0.17981732144822274,0.0,1<=X<4,'male single',guarantor,'life insurance',none,rent,none,no,bad
Nevada,0.5065834960220637,'critical/other existing credit',radio/tv,0.0926598437328051,0.0,>=7,'male single',none,'no known property',none,own,none,yes,good
New York,0.5145505447595939,,business,0.4439308902828216,0.009050255536626915,>=7,'female div/dep/mar',none,'no known property',none,'for free',yes,no,bad
Pennsylvania,0.5065834960220637,'critical/other existing credit',radio/tv,0.0543083525916144,0.0,,'female div/dep/mar',none,'life insurance',none,own,none,no,good
Tennessee,0.507597474806742,'existing paid',radio/tv,0.006492791900517223,0.0,,,none,'life insurance',none,own,none,yes,good
Texas,0.037819986253373766,'critical/other existing credit','new car',0.10300429184549356,0.005929181078244111,1<=X<4,'male single',none,'real estate',none,rent,none,no,good
Texas,0.11856693707794275,'existing paid',furniture/equipment,0.1510949708374601,0.0,1<=X<4,'male mar/wid',,car,none,own,none,no,bad
Texas,0.5157712817433526,'existing paid',furniture/equipment,0.483327830967316,0.02613335226197237,<1,'male single','co applicant','no known property',none,rent,yes,yes,bad
Texas,0.5065834960220637,'critical/other existing credit',furniture/equipment,0.07345658633212282,0.0,4<=X<7,'male single',none,'life insurance',none,own,none,no,good
Arizona,0.5109355783108109,'existing paid',radio/tv,,0.001598179409082305,>=7,'male mar/wid',guarantor,'real estate',,own,none,yes,bad
California,0.6748196453817482,'critical/other existing credit',,0.05904038736656762,0.047556054583311816,>=7,'male div/sep',none,car,,own,yes,yes,good
California,0.2409449306902828,,'new car',0.1580829756795422,0.0018337119061139504,,'female div/dep/mar',none,'life insurance',none,own,none,yes,good
California,0.2404394653141531,'existing paid','used car',0.2884890502916254,0.0,>=7,'male single',none,'no known property',none,'for free',none,no,good
Georgia,0.827005872034455,,radio/tv,,0.025690250030113743,,'male div/sep',none,,none,own,none,no,bad
Illinois,0.5095588836682866,'critical/other existing credit',radio/tv,0.05315285572796302,0.03809173506788498,<1,'male single',none,'no known property',bank,own,none,no,bad
Indiana,0.11803403941004315,'existing paid','new car',0.05265764278639815,0.003780350351900607,,,none,'life insurance',none,rent,none,yes,good
Louisiana,0.5065834960220637,'existing paid','new car',0.05827005612413338,0.0,1<=X<4,'male single',guarantor,'life insurance',none,own,none,no,good
Michigan,0.8127420963249364,'critical/other existing credit','used car',0.11609992296687575,0.07011662622821056,1<=X<4,'male single',none,car,none,own,yes,no,good
Missouri,0.5132759592031021,'all paid','new car',,0.022287396967976183,unemployed,'male single',none,'life insurance',,own,yes,no,bad
New Jersey,0.5065834960220637,'existing paid',radio/tv,,0.0,1<=X<4,,none,'life insurance',,,none,no,bad
New Jersey,0.5065834960220637,'existing paid',,0.4587872785297678,0.0,>=7,'male single',none,car,none,own,yes,no,good
Nevada,0.5008186507071689,'existing paid','new car',0.02800704302850225,0.0,4<=X<7,'male single',none,'real estate',none,own,none,yes,bad
New York,0.5065834960220637,'existing paid','used car',0.2440849565313085,0.0,1<=X<4,,none,'no known property',none,'for free',yes,no,bad
Pennsylvania,0.9013265545092336,'existing paid',business,0.1340926598437328,0.005327981690843701,,'male single',none,'life insurance',,rent,,yes,bad
Tennessee,0.5136605192932832,'delayed previously',radio/tv,0.018432926158248045,0.005971125221551118,1<=X<4,'male mar/wid','co applicant','real estate',none,rent,,yes,good
Texas,0.5065834960220637,'existing paid','new car',,0.0,<1,'male single',none,'life insurance',none,own,none,yes,good
Texas,0.413691660024496,'critical/other existing credit','new car',0.01975349400242104,0.0,4<=X<7,'female div/dep/mar',none,'life insurance',none,own,none,no,bad
Texas,0.06291951721198502,'critical/other existing credit','new car',0.06113128645317487,0.003907258272675649,<1,'male single',none,'real estate',none,,none,yes,good
Arizona,0.5065834960220637,'critical/other existing credit',furniture/equipment,0.3783977110157368,0.0,<1,'female div/dep/mar',none,'life insurance',,rent,yes,no,bad
California,0.3989691554359372,'existing paid','new car',0.05243754814570265,0.046565527506754086,>=7,'male single',none,'life insurance',none,own,yes,no,good
California,0.5065834960220637,'critical/other existing credit',,0.024760647078243644,0.0,>=7,'male single',none,'no known property',none,'for free',none,yes,good
California,0.5065834960220637,'critical/other existing credit',repairs,,0.0,>=7,'male single',,'no known property',none,'for free',none,yes,good
Georgia,0.0770222552087064,'existing paid',radio/tv,0.16176956091119182,0.004845086297386127,,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Illinois,0.0871960794175007,'no credits/all paid',furniture/equipment,0.37795752173434577,0.010434412265758091,1<=X<4,'male single',none,'no known property',none,'for free',none,yes,good
Indiana,0.5065834960220637,'existing paid',,0.17816661164300648,0.0,4<=X<7,'female div/dep/mar',none,car,none,own,none,no,bad
Louisiana,0.5066632528703575,'existing paid',radio/tv,0.04748541873005392,0.00509890213893621,1<=X<4,,guarantor,'real estate',none,own,none,yes,bad
Maryland,0.5162747150978698,'existing paid','used car',0.4245625619016177,0.0007216543630512968,<1,'male single',none,,none,own,none,yes,good
Michigan,0.5065834960220637,'critical/other existing credit',education,0.07054033234290745,0.0,1<=X<4,'female div/dep/mar',none,car,,own,none,yes,bad
Missouri,0.5065834960220637,'critical/other existing credit',radio/tv,0.06894464619786507,0.0,4<=X<7,'male single',none,'real estate',none,own,none,no,good
New Jersey,0.0037592399832764617,'existing paid',radio/tv,0.11290855067679102,0.0011378693235592724,1<=X<4,'male div/sep',none,car,none,rent,none,no,bad
Nevada,0.4481745587846072,'existing paid','new car',0.0226697479916364,0.003523308037788447,<1,'male single',none,'real estate',none,own,yes,yes,good
New York,0.5074567573100708,'existing paid',education,0.11131286453174866,0.0006958425825546778,4<=X<7,'male single',none,,none,own,none,no,good
Pennsylvania,0.5115416287567635,'existing paid','new car',0.13101133487399585,0.0197470875707673,,'female div/dep/mar',none,car,none,rent,yes,yes,bad
Tennessee,0.5065834960220637,'delayed previously','used car',0.06894464619786507,0.0,1<=X<4,'male mar/wid',none,'real estate',none,rent,none,yes,good
Texas,0.5065834960220637,'existing paid',radio/tv,0.05838010344448113,0.0,4<=X<7,'male mar/wid',none,'life insurance',none,own,yes,yes,good
Texas,0.5065834960220637,'existing paid',radio/tv,0.15709254979641246,0.0,<1,'male single',none,car,none,own,none,no,bad
Texas,0.8165394367134489,'critical/other existing credit',education,0.11384395289974687,0.00015809715554178927,<1,'male div/sep',none,,none,rent,none,no,bad
Texas,0.5007597220804041,'existing paid','new car',0.061846594035435236,0.0,unemployed,'female div/dep/mar',none,'life insurance',,own,,no,bad
California,0.5129731879828274,'critical/other existing credit',furniture/equipment,0.18498954550456695,0.00304363911689295,>=7,'female div/dep/mar',none,'life insurance',none,,yes,yes,good
California,0.06011939142984728,,'new car',0.4133927588863211,0.0033243422297936772,>=7,'male single',none,'no known property',bank,'for free',none,yes,bad
Georgia,0.6464927560969538,'existing paid',furniture/equipment,0.15401122482667548,0.003332946156625884,<1,'female div/dep/mar',none,'life insurance',stores,own,none,yes,bad
Illinois,0.5135533301532195,'existing paid',radio/tv,0.0706503796632552,0.0005366699361588629,<1,'male mar/wid',none,'real estate',none,rent,none,no,good
Indiana,0.5065834960220637,'delayed previously','new car',0.09805216242984484,0.0,>=7,'male single',none,'no known property',none,'for free',yes,no,good
Louisiana,0.3030191269114338,'existing paid',furniture/equipment,0.3356443270606361,0.0,>=7,'male single',none,'life insurance',none,own,none,no,good
Maryland,0.9816218885304062,'existing paid',furniture/equipment,0.14383184769450866,0.001975676698845353,1<=X<4,'male single',none,,none,own,none,no,bad
Michigan,0.5065834960220637,'critical/other existing credit','new car',0.05529877847474414,0.0,>=7,'male single',none,'real estate',none,own,,no,bad
Missouri,0.4738857282486056,'delayed previously','new car',0.059590623968306375,0.0029274861046581662,unemployed,'male single',none,'real estate',none,'for free',none,yes,good
New Jersey,0.5065834960220637,'critical/other existing credit','new car',0.09750192582810607,0.0,1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,bad
Nevada,0.5065834960220637,'existing paid',radio/tv,0.07164080554638494,0.0,4<=X<7,'male single',,car,bank,own,none,no,bad
New York,0.5065834960220637,'all paid',radio/tv,0.020688896225376917,0.0,1<=X<4,'female div/dep/mar',none,'real estate',bank,own,none,yes,bad
Pennsylvania,0.5065834960220637,'critical/other existing credit','used car',0.47364366677671393,0.0,4<=X<7,'male single',none,'no known property',none,'for free',yes,no,good
Texas,0.5065834960220637,'critical/other existing credit',,0.041047650489710576,0.0,4<=X<7,'female div/dep/mar',none,'real estate',none,,none,no,good
Texas,0.5065834960220637,'all paid',radio/tv,0.08253549026081215,0.0,>=7,'male single',none,'life insurance',bank,own,none,yes,good
Texas,0.0896649856767877,'existing paid',radio/tv,,0.003911560236091753,4<=X<7,'male mar/wid',guarantor,'real estate',none,own,yes,yes,bad
California,0.5161096133418475,'critical/other existing credit',,0.09601628700341147,0.0230639013645828,<1,'male single',none,car,,own,none,yes,good
California,0.511871832268808,'existing paid',education,0.05221745350500715,0.009784815789926522,4<=X<7,'female div/dep/mar',none,'life insurance',none,own,yes,yes,bad
Illinois,0.5082096213175323,,radio/tv,0.05948057664795864,0.0004162149605079759,<1,'male single',none,car,stores,own,none,yes,bad
Indiana,0.5068354667020237,'no credits/all paid','new car',0.11158798283261803,0.02640222497547881,,'female div/dep/mar',none,car,none,own,none,yes,good
Louisiana,0.5065834960220637,'no credits/all paid','new car',,0.0,1<=X<4,'female div/dep/mar',none,'life insurance',bank,own,,no,good
Maryland,0.11525118581161227,'all paid',furniture/equipment,0.18168812589413447,0.003685707156746339,4<=X<7,'male single',none,,bank,own,none,yes,good
Michigan,0.5142147531881148,'critical/other existing credit',furniture/equipment,0.09232970177176186,0.01060326432984014,<1,'male single',none,'real estate',none,own,none,no,good
Missouri,0.19592549186353145,,'used car',0.14933421371189612,0.0,>=7,'male single',none,'no known property',bank,'for free',yes,yes,good
New Jersey,0.4778496944093497,,,0.0713106635853417,0.003707216973826855,4<=X<7,'male single',guarantor,car,bank,rent,none,yes,good
Nevada,0.6165773339165236,'delayed previously',radio/tv,0.023825244855287774,0.008268373685750176,<1,'female div/dep/mar',none,'life insurance',bank,own,none,no,good
New York,0.5074384691155575,'existing paid','new car',0.6679322108506658,0.0,1<=X<4,'male single',none,'no known property',none,'for free',yes,no,bad
Pennsylvania,0.5089010166712133,'delayed previously',business,0.2455155716958292,0.0,1<=X<4,'male single',,'life insurance',,own,yes,no,good
Texas,0.5119226328091225,'delayed previously',radio/tv,0.07169582920655881,0.04595034673825134,4<=X<7,'female div/dep/mar',none,'life insurance',none,rent,yes,yes,good
Texas,0.2661968632698377,'existing paid','new car',0.061736546715087486,0.007914537194775697,,'male div/sep',,,none,own,none,no,good
Texas,0.5065834960220637,'critical/other existing credit',radio/tv,,0.0,>=7,'male single',none,car,none,own,none,no,good
California,0.513785488622457,'existing paid',,0.205183228788379,0.0,4<=X<7,'male single',,car,none,own,yes,yes,good
Illinois,0.07452439264144012,'existing paid',radio/tv,0.35809398041157703,0.00856305817975324,1<=X<4,'female div/dep/mar',none,car,none,own,yes,no,good
Maryland,0.4519007784166792,'existing paid',furniture/equipment,0.1641906019588423,0.003498571748145854,,,,'real estate',none,rent,yes,no,good
Michigan,0.5065834960220637,,radio/tv,0.3138549576317817,0.0,4<=X<7,'male single','co applicant',car,none,own,,yes,good
Missouri,0.5065834960220637,'existing paid','used car',0.2851876306811929,0.0,unemployed,'female div/dep/mar',none,'life insurance',none,rent,yes,no,good
Nevada,0.11040278224399194,'existing paid',,0.03059315505667437,0.006036730163646689,1<=X<4,'female div/dep/mar',none,'life insurance',none,,none,no,good
New York,0.5083544028574288,'existing paid',radio/tv,0.045779685264663805,0.008101672603376181,>=7,'male single',none,,none,own,none,no,bad
Pennsylvania,0.5065834960220637,'critical/other existing credit',furniture/equipment,0.13965004952129415,0.0,4<=X<7,'female div/dep/mar','co applicant',,bank,own,none,yes,good
Texas,0.5155853517658013,'existing paid',radio/tv,0.14746340926598436,0.009178238948255984,4<=X<7,'female div/dep/mar',none,'real estate',none,own,none,no,bad
Texas,0.5065834960220637,'critical/other existing credit',education,0.092274678111588,0.0,1<=X<4,'female div/dep/mar',none,car,none,,yes,yes,good
Texas,0.5166897555122396,'critical/other existing credit','new car',0.14141080664685815,0.002091829711080137,<1,'male div/sep',none,,none,own,none,yes,good
California,0.5065834960220637,'existing paid',,0.03780125453945196,0.0,<1,'male mar/wid',none,car,none,own,none,no,bad
Illinois,0.5073770004617769,'critical/other existing credit','new car',0.044349070100143065,0.0015917264639581509,>=7,'male single',guarantor,'real estate',bank,own,,yes,good
Maryland,0.5071483980303615,'critical/other existing credit','new car',0.1581379993397161,0.0056646103281537685,,'male single',none,'real estate',bank,own,none,no,bad
Michigan,0.5065834960220637,'existing paid',furniture/equipment,0.06261692527786948,0.0,1<=X<4,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
Missouri,0.5146140454349872,'existing paid',repairs,0.11742049081104874,0.006450794142446612,<1,'male single',none,'no known property',none,rent,none,no,good
Nevada,0.5065834960220637,'existing paid','new car',0.1036095521074062,0.0,>=7,'female div/dep/mar',none,'no known property',none,'for free',yes,no,bad
New York,0.11741122478578682,'existing paid',furniture/equipment,0.09843732805106196,0.007176750468914013,1<=X<4,'female div/dep/mar',none,,bank,rent,none,yes,bad
Pennsylvania,0.39940299205022345,'critical/other existing credit','new car',0.14025530978320674,0.0056764407275480535,1<=X<4,'male single',none,'real estate',none,rent,none,yes,good
Texas,0.07510504281723543,'existing paid',furniture/equipment,0.057169582920655874,0.0035641766902414257,1<=X<4,'male single',,'life insurance',none,own,none,no,bad
Texas,0.2820948923612751,'existing paid','domestic appliance',0.0532078793881369,0.0,1<=X<4,'male mar/wid',none,'real estate',none,own,yes,no,bad
California,0.12300741230683727,'critical/other existing credit',furniture/equipment,0.10982722570705404,0.0002882315488789084,>=7,'male single',none,'life insurance',none,own,none,yes,good
Illinois,0.1084134330852743,'critical/other existing credit',radio/tv,,0.00782204498132948,4<=X<7,'female div/dep/mar',none,'real estate',none,own,yes,no,bad
Michigan,0.5077955969139688,'delayed previously','new car',0.09436557719819524,0.0,1<=X<4,,none,car,none,,yes,no,good
Missouri,0.5065834960220637,'existing paid',business,,0.0,>=7,'female div/dep/mar',none,'real estate',bank,own,,no,good
New York,0.5091997238482628,'existing paid','new car',0.1357983933091229,0.006888518920035103,1<=X<4,'female div/dep/mar',none,'life insurance',none,,yes,yes,bad
Pennsylvania,0.1776753977555305,'all paid',other,0.06096621547265324,0.0,>=7,'male single',none,car,stores,own,yes,yes,good
Texas,0.5135777144125705,,'new car',0.03747111257840872,0.03490828213996868,<1,'female div/dep/mar',none,'life insurance',stores,own,none,yes,good
California,0.10992373314882577,'existing paid','new car',0.06558820292725873,0.002740350696057681,,'female div/dep/mar',none,car,none,rent,none,yes,good
Illinois,0.5116732021561782,'no credits/all paid',business,0.21959942775393415,0.0014551391254968768,1<=X<4,'male single',none,'real estate',none,own,yes,no,good
Maryland,0.5065834960220637,'critical/other existing credit','new car',,0.0,4<=X<7,'male single',none,'life insurance',bank,own,none,no,bad
Michigan,0.5065834960220637,'delayed previously',business,0.19880048420820956,0.0,1<=X<4,'male single',none,'no known property',none,'for free',,no,bad
Missouri,0.5137550082982683,'existing paid',,0.11439418950148565,0.00824471288696161,<1,'female div/dep/mar',guarantor,'real estate',none,,none,yes,good
New York,0.5090290340328059,'existing paid',,0.03675580499614834,0.00913844578665703,,'female div/dep/mar',none,'life insurance',none,own,none,no,bad
Pennsylvania,0.5071118216413351,'all paid',education,0.08732254869593925,0.005799046684906992,4<=X<7,'female div/dep/mar',none,'no known property',bank,'for free',none,yes,good
Texas,0.5065834960220637,'existing paid',furniture/equipment,0.1705183228788379,0.0,1<=X<4,'female div/dep/mar',none,car,none,,yes,yes,good
California,0.5975078270932489,'existing paid',furniture/equipment,0.056399251678221636,0.006310980331423262,<1,,none,'life insurance',none,own,none,yes,good
Illinois,0.26457022996896595,'all paid',furniture/equipment,,0.08355165797670057,1<=X<4,'male single',none,'real estate',stores,own,yes,yes,good
Michigan,0.5065834960220637,'critical/other existing credit',business,0.2352811709034885,0.0,1<=X<4,'male single',,'real estate',none,own,yes,yes,good
Missouri,0.5151571032109498,'existing paid',,0.1332122812809508,0.0,,'female div/dep/mar',,'no known property',,'for free',,yes,good
New York,0.5065834960220637,'existing paid',radio/tv,,0.0,<1,'male single',none,'real estate',none,own,none,no,bad
Pennsylvania,0.5065834960220637,'existing paid','used car',0.0577748431825685,0.0,>=7,'male single',none,'no known property',bank,'for free',none,no,good
Texas,0.16251753253647605,'existing paid','domestic appliance',0.02701661714537251,0.03017719787310929,unemployed,'female div/dep/mar',none,'life insurance',none,,none,no,good
Texas,0.6694530763029195,'existing paid','new car',0.05447342357213602,0.02063006556192246,,'female div/dep/mar',none,'no known property',,'for free',none,yes,good
California,0.4536904814519607,'existing paid',radio/tv,0.1709585121602289,0.9280894550272746,<1,'female div/dep/mar',none,car,bank,,none,yes,good
Illinois,0.3676018538133171,'all paid','used car',0.18609001870804445,0.0062647342247001536,1<=X<4,'female div/dep/mar',guarantor,car,bank,rent,none,no,good
Indiana,0.5065834960220637,'delayed previously',furniture/equipment,0.08572686255089687,0.0,4<=X<7,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Maryland,0.5137712644711688,'no credits/all paid',business,0.6577528337184989,0.0,1<=X<4,'male single',none,car,,own,,no,good
